Url,Designer,Bag name,Type,Gender,Hardware,Material Types,Colors,Feet (bottom of bag),Exterior brand markings,Top Handle,Collection name,Years in product,Height (in),Width (in),Length (in),Depth (in),Handle Length,Fits popular devices,Material subtypes,Size (brand's name of size),Photos,Interior material,Exterior material,Shoulder Strap,Handle Drop,Includes,Product Description,Ref number,Suggested retail,Height (cm),Width (cm),Length (cm),Depth (cm),Long handle,Closure type,Exterior pockets,Interior organization,Made in country
https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-reissue-e-w-flap-bag-czzbs,Chanel,Reissue E/W Flap Bag,,Women,,,,,,,,,2.362,3.937,,0.787,,,,,"https://product-images.therealreal.com/CHA690552_1_enlarged.jpg, https://product-images.therealreal.com/CHA690552_2_enlarged.jpg, https://product-images.therealreal.com/CHA690552_3_enlarged.jpg, https://product-images.therealreal.com/CHA690552_4_enlarged.jpg, https://product-images.therealreal.com/CHA690552_5_enlarged.jpg",,,10,,,"Chanel Shoulder Bag
Black Leather
Gold-Tone Hardware
Chain-Link Shoulder Straps
Single Exterior Pocket
Leather Lining & Three Interior Pockets
Turn-Lock Closure at Front
Includes Authenticity Card
Faint wear at corners; minor marks at interior.",CHA690552,3050,"6""","10""",,"2""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/louis-vuitton-damier-ebene-bloomsbury-pm-czyew,Louis Vuitton,Damier Ebene Bloomsbury PM,,Women,,,,,,,,,4.331,4.921,,0.394,,,,,"https://product-images.therealreal.com/LOU535653_1_enlarged.jpg, https://product-images.therealreal.com/LOU535653_2_enlarged.jpg, https://product-images.therealreal.com/LOU535653_3_enlarged.jpg, https://product-images.therealreal.com/LOU535653_4_enlarged.jpg, https://product-images.therealreal.com/LOU535653_5_enlarged.jpg",,,21.5,,,"Louis Vuitton Shoulder Bag
From the 2013 Collection
Brown Coated Canvas
Damier Ebene Pattern
Brass Hardware
Single Adjustable Shoulder Strap
Single Exterior Pocket
Canvas Lining & Dual Interior Pockets
Zip Closure at Top
Moderate discoloration at interior; light spots at interior; minor tarnishing at hardware; moderate fading and marks throughout.",LOU535653,1270,"11""","12.5""",,"1""",,,,,
https://www.therealreal.com/products/women/handbags/totes/louis-vuitton-damier-ebene-neverfull-mm-czrxq,Louis Vuitton,Damier Ebene Neverfull MM,,Women,,,,,,,,,4.429,7.283,,2.461,,,,,"https://product-images.therealreal.com/LOU535459_1_enlarged.jpg, https://product-images.therealreal.com/LOU535459_2_enlarged.jpg, https://product-images.therealreal.com/LOU535459_3_enlarged.jpg, https://product-images.therealreal.com/LOU535459_4_enlarged.jpg, https://product-images.therealreal.com/LOU535459_5_enlarged.jpg",,,8,,,"Louis Vuitton Tote
From the 2011 Collection
Brown Coated Canvas
Damier Ebene Pattern
Brass Hardware
Leather Trim
Dual Shoulder Straps
Leather Trim Embellishment
Canvas Lining & Single Interior Pocket
Clasp Closure at Top
Minor marks at pocket; minor spots at interior; minor fading at handles; light residue at interior; light wear at strap base.",LOU535459,1540,"11.25""","18.5""",,"6.25""",,,,,
https://www.therealreal.com/products/women/handbags/totes/louis-vuitton-monogram-totally-mm-ctzqr,Louis Vuitton,Monogram Totally MM,,Women,,,,,,,,,4.724,6.398,,2.362,,,,,"https://product-images.therealreal.com/LOU526068_1_enlarged.jpg, https://product-images.therealreal.com/LOU526068_2_enlarged.jpg, https://product-images.therealreal.com/LOU526068_3_enlarged.jpg, https://product-images.therealreal.com/LOU526068_4_enlarged.jpg, https://product-images.therealreal.com/LOU526068_5_enlarged.jpg",,,10.25,,,"Louis Vuitton Messenger Bag
From the 2013 Collection
Brown Coated Canvas
Monogram Pattern
Brass Hardware
Leather Trim
Dual Shoulder Straps
Leather Trim Embellishment & Dual Exterior Pockets
Canvas Lining & Three Interior Pockets
Zip Closure at Top
Includes Dust Bag
Moderate patina at straps; moderate pilling at piping; light wear at interior; minor mark at pocket; slight tarnishing at hardware; minor pilling at side.",LOU526068,1430,"12""","16.25""",,"6""",,,,,
https://www.therealreal.com/products/women/handbags/hobos/louis-vuitton-monogram-empreinte-melie-czn70,Louis Vuitton,Monogram Empreinte Mélie,,Women,,,,,,,,,5.118,4.724,,1.772,,,,,"https://product-images.therealreal.com/LOU535287_1_enlarged.jpg, https://product-images.therealreal.com/LOU535287_2_enlarged.jpg, https://product-images.therealreal.com/LOU535287_3_enlarged.jpg, https://product-images.therealreal.com/LOU535287_4_enlarged.jpg, https://product-images.therealreal.com/LOU535287_5_enlarged.jpg",,,,"4""",,"Louis Vuitton Hobo
From the 2017 Collection by Nicolas Ghesquière
Blue Empreinte Leather
LV Monogram
Brass Hardware
Flat Handle
Dual Exterior Pockets
Canvas Lining & Three Interior Pockets
Open Top
Protective Feet at Base
Minor mark at interior.",LOU535287,2930,"13""","12""",,"4.5""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/louis-vuitton-damier-ebene-speedy-25-czll8,Louis Vuitton,Damier Ebene Speedy 25,,Women,,,,,,,,,2.953,3.937,,2.165,,,,,"https://product-images.therealreal.com/LOU535227_1_enlarged.jpg, https://product-images.therealreal.com/LOU535227_2_enlarged.jpg, https://product-images.therealreal.com/LOU535227_3_enlarged.jpg, https://product-images.therealreal.com/LOU535227_4_enlarged.jpg, https://product-images.therealreal.com/LOU535227_5_enlarged.jpg",,,3,,,"Louis Vuitton Top Handle Bag
Brown Coated Canvas
Damier Ebene Pattern
Brass Hardware
Leather Trim
Rolled Handles
Canvas Lining & Single Interior Pocket
Zip Closure at Top
Includes Dust Bag, Lock & Keys
Minor tarnishing at hardware.",LOU535227,1490,"7.5""","10""",,"5.5""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/louis-vuitton-monogram-speedy-35-czjmt,Louis Vuitton,Monogram Speedy 35,,Women,,,,,,,,,4.331,5.512,,2.756,,,,,"https://product-images.therealreal.com/LOU535147_1_enlarged.jpg, https://product-images.therealreal.com/LOU535147_2_enlarged.jpg, https://product-images.therealreal.com/LOU535147_3_enlarged.jpg, https://product-images.therealreal.com/LOU535147_4_enlarged.jpg, https://product-images.therealreal.com/LOU535147_5_enlarged.jpg",,,,"3.5""",,"Louis Vuitton Top Handle Bag
From the 2005 Collection
Brown Coated Canvas
Monogram Pattern
Brass Hardware
Leather Trim
Rolled Handles
Canvas Lining & Single Interior Pocket
Zip Closure at Top
Includes Dust Bag
Light scuffs at trim; minor patina at handles.",LOU535147,1390,"11""","14""",,"7""",,,,,
https://www.therealreal.com/products/women/handbags/totes/louis-vuitton-city-steamer-mm-czjkp,Louis Vuitton,City Steamer MM,,Women,,,,,,,,,4.035,4.823,,2.264,,,,,"https://product-images.therealreal.com/LOU535145_1_enlarged.jpg, https://product-images.therealreal.com/LOU535145_2_enlarged.jpg, https://product-images.therealreal.com/LOU535145_3_enlarged.jpg, https://product-images.therealreal.com/LOU535145_4_enlarged.jpg, https://product-images.therealreal.com/LOU535145_5_enlarged.jpg, https://product-images.therealreal.com/LOU535145_6_enlarged.jpg",,,,"4.25""",,"Louis Vuitton Weekender Bag
From the 2016 Collection
Black & Neutrals Leather
Colorblock Pattern
Gold-Tone Hardware
Rolled Handles
Leather Lining & Four Interior Pockets
Turn-Lock Closure at Front
Protective Feet at Base
Includes Dust Bag, Lock, Keys & Luggage Tag
No visible signs of wear.",LOU535145,4350,"10.25""","12.25""",,"5.75""",,,,,
https://www.therealreal.com/products/women/handbags/totes/louis-vuitton-monogram-vernis-alma-gm-cziyj,Louis Vuitton,Monogram Vernis Alma GM,,Women,,,,,,,,,4.331,5.906,,2.756,,,,,"https://product-images.therealreal.com/LOU535134_1_enlarged.jpg, https://product-images.therealreal.com/LOU535134_2_enlarged.jpg, https://product-images.therealreal.com/LOU535134_3_enlarged.jpg, https://product-images.therealreal.com/LOU535134_4_enlarged.jpg, https://product-images.therealreal.com/LOU535134_5_enlarged.jpg",,,,"4.5""",,"Louis Vuitton Top Handle Bag
Red Patent Leather
Brass Hardware
Rolled Handles
Twill Lining & Single Interior Pocket
Zip Closure at Top
Protective Feet at Base
Includes Dust Bag
Minor spot at interior; light mark at exterior.",LOU535134,1195,"11""","15""",,"7""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/louis-vuitton-2019-monogram-speedy-bandouliere-30-czisq,Louis Vuitton,2019 Monogram Speedy Bandoulière 30,,Women,,,,,,,,,4.331,4.724,,2.756,,,,,"https://product-images.therealreal.com/LOU535130_1_enlarged.jpg, https://product-images.therealreal.com/LOU535130_2_enlarged.jpg, https://product-images.therealreal.com/LOU535130_3_enlarged.jpg, https://product-images.therealreal.com/LOU535130_4_enlarged.jpg, https://product-images.therealreal.com/LOU535130_5_enlarged.jpg",,,22,"3.5""",,"Louis Vuitton Top Handle Bag
Brown Coated Canvas
Printed
Brass Hardware
Leather Trim
Rolled Handles & Single Adjustable Shoulder Strap
Leather Trim Embellishment
Canvas Lining & Single Interior Pocket
Zip Closure at Top
Minor scuffing throughout; minor scuffing at piping; minor scuffing at base; minor water marks at leather; minor fading at interior.",LOU535130,1645,"11""","12""",,"7""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/louis-vuitton-monogram-tivoli-gm-cu0tj,Louis Vuitton,Monogram Tivoli GM,,Women,,,,,,,,,3.74,6.89,,2.953,,,,,"https://product-images.therealreal.com/LOU526088_1_enlarged.jpg, https://product-images.therealreal.com/LOU526088_2_enlarged.jpg, https://product-images.therealreal.com/LOU526088_3_enlarged.jpg, https://product-images.therealreal.com/LOU526088_4_enlarged.jpg, https://product-images.therealreal.com/LOU526088_5_enlarged.jpg",,,9,,,"Louis Vuitton Shoulder Bag
From the 2012 Collection
Brown Coated Canvas
LV Monogram
Brass Hardware
Leather Trim
Dual Adjustable Shoulder Straps
Canvas Lining & Three Interior Pockets
Zip Closure at Top
Protective Feet at Base
Includes Box
Moderate patina at handles; minor tarnishing at base.",LOU526088,1960,"9.5""","17.5""",,"7.5""",,,,,
https://www.therealreal.com/products/women/handbags/hobos/louis-vuitton-monogram-delightful-mm-czicj,Louis Vuitton,Monogram Delightful MM,,Women,,,,,,,,,4.331,6.693,,1.969,,,,,"https://product-images.therealreal.com/LOU535118_1_enlarged.jpg, https://product-images.therealreal.com/LOU535118_2_enlarged.jpg, https://product-images.therealreal.com/LOU535118_3_enlarged.jpg, https://product-images.therealreal.com/LOU535118_4_enlarged.jpg, https://product-images.therealreal.com/LOU535118_5_enlarged.jpg",,,,"5""",,"Louis Vuitton Hobo
Brown Coated Canvas
LV Monogram
Brass Hardware
Leather Trim
Flat Handle
Leather Trim Embellishment
Logo Jacquard Lining & Single Interior Pocket
Clasp Closure at Top
Minor fading throughout; minor patina at handles.",LOU535118,1390,"11""","17""",,"5""",,,,,
https://www.therealreal.com/products/women/handbags/bucket-bags/louis-vuitton-epi-petit-bucket-ctutp,Louis Vuitton,Epi Petit Bucket,,Women,,,,,,,,,3.74,4.331,,2.461,,,,,"https://product-images.therealreal.com/LOU525938_1_enlarged.jpg, https://product-images.therealreal.com/LOU525938_2_enlarged.jpg, https://product-images.therealreal.com/LOU525938_3_enlarged.jpg, https://product-images.therealreal.com/LOU525938_4_enlarged.jpg, https://product-images.therealreal.com/LOU525938_5_enlarged.jpg",,,9.25,,,"special order
Louis Vuitton Bucket Bag
Red Epi Leather
Brass Hardware
Dual Adjustable Shoulder Straps
Alcantara Lining & Dual Interior Pockets
Open Top
Protective Feet at Base
Includes Interior Zip Pouch
Shape has relaxed due to wear; light residue throughout.",LOU525938,1180,"9.5""","11""",,"6.25""",,,,,
https://www.therealreal.com/products/women/handbags/totes/chanel-chocolate-bar-net-tote-ctvow,Chanel,Chocolate Bar Net Tote,,Women,,,,,,,,,2.854,3.937,,1.772,,,,,"https://product-images.therealreal.com/CHA671631_1_enlarged.jpg, https://product-images.therealreal.com/CHA671631_2_enlarged.jpg, https://product-images.therealreal.com/CHA671631_3_enlarged.jpg, https://product-images.therealreal.com/CHA671631_4_enlarged.jpg, https://product-images.therealreal.com/CHA671631_5_enlarged.jpg",,,7.25,,,"Chanel Tote
From the 2003 Collection by Karl Lagerfeld
Vintage
Black
Interlocking CC Logo & Chain-Link Accent
Silver-Tone Hardware
Leather Trim
Chain-Link Shoulder Straps
Mesh Accents
Canvas Lining & Single Interior Pocket
Snap Closure at Top
Protective Feet at Base
Minor marks at interior.",CHA671631,1800,"7.25""","10""",,"4.5""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-vintage-timeless-chain-tote-cts2i,Chanel,Vintage Timeless Chain Tote,,Women,,,,,,,,,3.346,4.134,,1.181,,,,,"https://product-images.therealreal.com/CHA671413_1_enlarged.jpg, https://product-images.therealreal.com/CHA671413_2_enlarged.jpg, https://product-images.therealreal.com/CHA671413_3_enlarged.jpg, https://product-images.therealreal.com/CHA671413_4_enlarged.jpg, https://product-images.therealreal.com/CHA671413_5_enlarged.jpg",,,15,,,"Chanel Tote
Vintage
Black Leather
Interlocking CC Logo
Gold-Tone Hardware
Dual Shoulder Straps
Single Exterior Pocket
Leather Lining & Dual Interior Pockets
Turn-Lock Closure at Front & Snap Closure at Top
Minor scratches at hardware.",CHA671413,2300,"8.5""","10.5""",,"3""",,,,,
https://www.therealreal.com/products/women/handbags/crossbody-bags/chanel-diana-flap-bag-ctq9n,Chanel,Diana Flap Bag,,Women,,,,,,,,,2.362,3.346,,1.083,,,,,"https://product-images.therealreal.com/CHA674908_1_enlarged.jpg, https://product-images.therealreal.com/CHA674908_2_enlarged.jpg, https://product-images.therealreal.com/CHA674908_3_enlarged.jpg, https://product-images.therealreal.com/CHA674908_4_enlarged.jpg, https://product-images.therealreal.com/CHA674908_5_enlarged.jpg",,,20.75,,,"Chanel Shoulder Bag
From the Late 1990's - Early 2000's Collection by Karl Lagerfeld
Vintage
Neutrals Leather
Interlocking CC Logo, Quilted Pattern & Chain-Link Accent
Gold-Tone Hardware
Chain-Link Shoulder Strap
Leather Lining & Dual Interior Pockets
Turn-Lock Closure at Front
Includes Dust Bag & Authenticity Card
Moderate discoloration throughout. Moderate pull at stitch of strap.",CHA674908,4400,"6""","8.5""",,"2.75""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-chesterfield-tweed-flap-bag-ctpnq,Chanel,Chesterfield Tweed Flap Bag,,Women,,,,,,,,,4.134,5.118,,1.673,,,,,"https://product-images.therealreal.com/CHA670138_1_enlarged.jpg, https://product-images.therealreal.com/CHA670138_2_enlarged.jpg, https://product-images.therealreal.com/CHA670138_3_enlarged.jpg, https://product-images.therealreal.com/CHA670138_4_enlarged.jpg, https://product-images.therealreal.com/CHA670138_5_enlarged.jpg",,,16.5,,,"Chanel Shoulder Bag
From the 2016 Collection by Karl Lagerfeld
Neutrals
Interlocking CC Logo & Chain-Link Accent
Gold-Tone Hardware
Chain-Link Shoulder Straps
Nylon Lining
Turn-Lock Closure at Front
Includes Dust Bag, Interior Zip Pouch & Authenticity Card
Minor tarnishing at exterior.",CHA670138,4000,"10.5""","13""",,"4.25""",,,,,
https://www.therealreal.com/products/women/handbags/totes/chanel-vintage-travel-ligne-tote-cto9g,Chanel,Vintage Travel Ligne Tote,,Women,,,,,,,,,4.134,5.118,,2.264,,,,,"https://product-images.therealreal.com/CHA675368_1_enlarged.jpg, https://product-images.therealreal.com/CHA675368_2_enlarged.jpg, https://product-images.therealreal.com/CHA675368_3_enlarged.jpg, https://product-images.therealreal.com/CHA675368_4_enlarged.jpg, https://product-images.therealreal.com/CHA675368_5_enlarged.jpg",,,,"6""",,"Chanel Tote
From the Late 1990's - Early 2000's Collection by Karl Lagerfeld
Vintage
Black
Silver-Tone Hardware
Rolled Handles
Satin Lining & Dual Interior Pockets
Open Top
Protective Feet at Base
Light wear throughout.",CHA675368,725,"10.5""","13""",,"5.75""",,,,,
https://www.therealreal.com/products/women/handbags/totes/chanel-travel-ligne-tote-ctn19,Chanel,Travel Ligne Tote,,Women,,,,,,,,,3.937,5.118,,2.362,,,,,"https://product-images.therealreal.com/CHA671473_1_enlarged.jpg, https://product-images.therealreal.com/CHA671473_2_enlarged.jpg, https://product-images.therealreal.com/CHA671473_3_enlarged.jpg, https://product-images.therealreal.com/CHA671473_4_enlarged.jpg, https://product-images.therealreal.com/CHA671473_5_enlarged.jpg",,,8,,,"Chanel Tote
From the Late 1990's - Early 2000's Collection by Karl Lagerfeld
Blue
Silver-Tone Hardware
Dual Shoulder Straps
Nylon Lining & Dual Interior Pockets
Open Top
Protective Feet at Base
Includes Dust Bag & Authenticity Card
Minor scuffs at base corners. Minor discoloration at interior.",CHA671473,725,"10""","13""",,"6""",,,,,
https://www.therealreal.com/products/women/handbags/totes/chanel-travel-ligne-tote-ctngd,Chanel,Travel Ligne Tote,,Women,,,,,,,,,4.035,5.315,,2.264,,,,,"https://product-images.therealreal.com/CHA671474_1_enlarged.jpg, https://product-images.therealreal.com/CHA671474_2_enlarged.jpg, https://product-images.therealreal.com/CHA671474_3_enlarged.jpg, https://product-images.therealreal.com/CHA671474_4_enlarged.jpg, https://product-images.therealreal.com/CHA671474_5_enlarged.jpg",,,7.75,,,"Chanel Tote
From the 2004 Collection by Karl Lagerfeld
Neutrals
Gold-Tone Hardware
Dual Shoulder Straps
Nylon Lining & Dual Interior Pockets
Open Top
Protective Feet at Base
Includes Dust Bag & Authenticity Card
Faint spot at exterior.",CHA671474,725,"10.25""","13.5""",,"5.75""",,,,,
https://www.therealreal.com/products/women/handbags/clutches/louis-vuitton-2021-empreinte-monogram-giant-neverfull-pochette-ctj6b,Louis Vuitton,2021 Empreinte Monogram Giant Neverfull Pochette,,Women,,,,,,,,,2.264,3.839,,0.098,,,,,"https://product-images.therealreal.com/LOU525537_1_enlarged.jpg, https://product-images.therealreal.com/LOU525537_2_enlarged.jpg, https://product-images.therealreal.com/LOU525537_3_enlarged.jpg, https://product-images.therealreal.com/LOU525537_4_enlarged.jpg, https://product-images.therealreal.com/LOU525537_5_enlarged.jpg",,,7.5,,,"Louis Vuitton Pouch
From the 2021 Collection
Brown Leather
Monogram Giant Pattern
Brass Hardware
Single Shoulder Strap
Alcantara Lining
Zip Closure at Top
No visible signs of wear.",LOU525537,1075,"5.75""","9.75""",,"0.25""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/louis-vuitton-2011-monogram-speedy-35-cth0y,Louis Vuitton,2011 Monogram Speedy 35,,Women,,,,,,,,,3.937,5.413,,2.756,,,,,"https://product-images.therealreal.com/LOU525461_1_enlarged.jpg, https://product-images.therealreal.com/LOU525461_2_enlarged.jpg, https://product-images.therealreal.com/LOU525461_3_enlarged.jpg, https://product-images.therealreal.com/LOU525461_4_enlarged.jpg, https://product-images.therealreal.com/LOU525461_5_enlarged.jpg",,,,"3.25""",,"Louis Vuitton Top Handle Bag
From the 2011 Collection by Marc Jacobs
Brown Coated Canvas
LV Monogram
Brass Hardware
Leather Trim
Rolled Handles
Leather Trim Embellishment
Canvas Lining & Single Interior Pocket
Zip Closure at Top
Includes Box, Dust Bag & Lock
Light patina at handles and trim.",LOU525461,1620,"10""","13.75""",,"7""",,,,,
https://www.therealreal.com/products/women/handbags/luggage-and-travel/louis-vuitton-epi-porte-documents-voyage-cti1f,Louis Vuitton,Epi Porte-Documents Voyage,,Women,,,,,,,,,4.724,6.201,,0.787,,,,,"https://product-images.therealreal.com/LOU525485_1_enlarged.jpg, https://product-images.therealreal.com/LOU525485_2_enlarged.jpg, https://product-images.therealreal.com/LOU525485_3_enlarged.jpg, https://product-images.therealreal.com/LOU525485_4_enlarged.jpg, https://product-images.therealreal.com/LOU525485_5_enlarged.jpg",,,,"4""",,"Louis Vuitton Briefcase
From the 2006 Collection
Black Epi Leather
Silver-Tone Hardware
Rolled Handles
Leather Lining & Five Interior Pockets
Zip Closure at Top
Minor residue at interior; light wear at exterior.",LOU525485,2190,"12""","15.75""",,"2""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/louis-vuitton-vintage-monogram-alma-pm-ctdn2,Louis Vuitton,Vintage Monogram Alma PM,,Women,,,,,,,,,3.543,4.823,,2.461,,,,,"https://product-images.therealreal.com/LOU525337_1_enlarged.jpg, https://product-images.therealreal.com/LOU525337_2_enlarged.jpg, https://product-images.therealreal.com/LOU525337_3_enlarged.jpg, https://product-images.therealreal.com/LOU525337_4_enlarged.jpg, https://product-images.therealreal.com/LOU525337_5_enlarged.jpg",,,,"3""",,"Louis Vuitton Top Handle Bag
From the 2004 Collection by Marc Jacobs
Brown Coated Canvas
LV Monogram
Brass Hardware
Leather Trim
Rolled Handles
Leather Trim Embellishment
Canvas Lining & Dual Interior Pockets
Zip Closure at Top
Includes Box, Lock & Keys
Shoulder strap not included; minor patina at exterior; light scratches at hardware.",LOU525337,1960,"9""","12.25""",,"6.25""",,,,,
https://www.therealreal.com/products/women/handbags/luggage-and-travel/louis-vuitton-vintage-monogram-portable-garment-bag-ctdmt,Louis Vuitton,Vintage Monogram Portable Garment Bag,,Women,,,,,,,,,8.465,8.858,,2.953,,,,,"https://product-images.therealreal.com/LOU525336_1_enlarged.jpg, https://product-images.therealreal.com/LOU525336_2_enlarged.jpg, https://product-images.therealreal.com/LOU525336_3_enlarged.jpg, https://product-images.therealreal.com/LOU525336_4_enlarged.jpg",,,,"2""",,"Louis Vuitton Garment Bag
Vintage
Brown Coated Canvas
LV Monogram
Brass Hardware
Flat Handle
Leather Trim Embellishment
Canvas Lining
Buckle Closure at Front
Protective Feet at Base
Includes Luggage Tag
Moderate discoloration throughout; moderate patina at handle and trim; moderate spot at strap; moderate creasing at strap; moderate scuffs at corner; moderate spots at base; minor spots at trim; minor scuffs at accent.",LOU525336,825,"21.5""","22.5""",,"7.5""",,,,,
https://www.therealreal.com/products/women/handbags/totes/chanel-quilted-shopping-tote-cpnqw,Chanel,Quilted Shopping Tote,,Women,,,,,,,,,4.331,5.217,,1.575,,,,,"https://product-images.therealreal.com/CHA677516_1_enlarged.jpg, https://product-images.therealreal.com/CHA677516_2_enlarged.jpg, https://product-images.therealreal.com/CHA677516_3_enlarged.jpg, https://product-images.therealreal.com/CHA677516_4_enlarged.jpg, https://product-images.therealreal.com/CHA677516_5_enlarged.jpg",,,10.75,,,"Chanel Tote
From the Pre-Spring 2020 Collection by Virginie Viard
Black Leather
Interlocking CC Logo & Quilted Pattern
Gold-Tone Hardware
Flat Handles & Chain-Link Shoulder Straps
Chain-Link Accents
Leather Lining & Three Interior Pockets
Snap Closure at Top
Includes Dust Bag
Minor spots throughout.",CHA677516,4700,"11""","13.25""",,"4""",,,,,
https://www.therealreal.com/products/women/handbags/handle-bags/hermes-2021-epsom-birkin-30-cpkjn,Hermès,2021 Epsom Birkin 30,,Women,Gold-Plated,,,,,,,,3.543,4.528,,2.362,,,,,"https://product-images.therealreal.com/HER391622_1_enlarged.jpg, https://product-images.therealreal.com/HER391622_2_enlarged.jpg, https://product-images.therealreal.com/HER391622_3_enlarged.jpg, https://product-images.therealreal.com/HER391622_4_enlarged.jpg, https://product-images.therealreal.com/HER391622_5_enlarged.jpg, https://product-images.therealreal.com/HER391622_6_enlarged.jpg",,,,"4""",,"Hermès Top Handle Bag
From the 2021 Collection
Grey Epsom Leather
Gold-Plated Hardware
Rolled Handles
Chevre Myzore Goatskin & Dual Interior Pockets
Turn-Lock Closure at Front
Protective Feet at Base
Includes Box, Dust Bag, Lock, Keys & Rain Jacket
Unfortunately, due to restrictions, this item may not be eligible for shipping in all areas.
Slight scratches at hardware; faint scuffs at piping.",HER391622,26000,"9""","11.5""",,"6""",,,,,
https://www.therealreal.com/products/women/handbags/clutches/louis-vuitton-monogram-neverfull-pouch-co1n6,Louis Vuitton,Monogram Neverfull Pouch,,Women,,,,,,,,,2.362,3.839,,0.098,,,,,"https://product-images.therealreal.com/LOU507456_1_enlarged.jpg, https://product-images.therealreal.com/LOU507456_2_enlarged.jpg, https://product-images.therealreal.com/LOU507456_3_enlarged.jpg, https://product-images.therealreal.com/LOU507456_4_enlarged.jpg, https://product-images.therealreal.com/LOU507456_5_enlarged.jpg",,,,"5.5""",,"Louis Vuitton Clutch
Brown Coated Canvas
LV Monogram
Brass Hardware
Wrist Strap
Leather Trim Embellishment
Canvas Lining & Single Interior Pocket
Zip Closure at Top
No visible signs of wear.",LOU507456,995,"6""","9.75""",,"0.25""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-medium-boy-chained-flap-bag-co56o,Chanel,Medium Boy Chained Flap Bag,,Women,,,,,,,,,2.559,3.839,,1.083,,,,,"https://product-images.therealreal.com/CHA675884_1_enlarged.jpg, https://product-images.therealreal.com/CHA675884_2_enlarged.jpg, https://product-images.therealreal.com/CHA675884_3_enlarged.jpg, https://product-images.therealreal.com/CHA675884_4_enlarged.jpg, https://product-images.therealreal.com/CHA675884_5_enlarged.jpg",,,20,,,"Chanel Shoulder Bag
From the Spring 2015 Collection by Karl Lagerfeld
Black Calfskin
Antiqued Silver-Tone Hardware
Chain-Link Shoulder Strap
Chain-Link Accents
Nylon Lining & Single Interior Pocket
Push-Lock Closure at Front
Includes Box & Authenticity Card
Minor spot at flap underside; slight creasing throughout; slight residue at interior; faint scratches throughout.",CHA675884,6200,"6.5""","9.75""",,"2.75""",,,,,
https://www.therealreal.com/products/women/handbags/crossbody-bags/louis-vuitton-2021-monogram-multi-pochette-accessories-w-tags-cleoj,Louis Vuitton,2021 Monogram Multi-Pochette Accessories w/ Tags,,Women,,,,,,,,,2.362,3.937,,0.492,,,,,"https://product-images.therealreal.com/LOU515697_1_enlarged.jpg, https://product-images.therealreal.com/LOU515697_2_enlarged.jpg, https://product-images.therealreal.com/LOU515697_3_enlarged.jpg, https://product-images.therealreal.com/LOU515697_4_enlarged.jpg, https://product-images.therealreal.com/LOU515697_5_enlarged.jpg",,,20.5,,,"Louis Vuitton Crossbody Bag
Brown
Brass Hardware
Chain-Link Handle & Single Adjustable Shoulder Strap
Leather Trim Embellishment
Canvas Lining & Single Interior Pocket
Zip Closure at Top
Includes Box & Dust Bag",LOU515697,3250,"6""","10""",,"1.25""",,,,,
https://www.therealreal.com/products/women/handbags/shoulder-bags/chanel-vintage-quilted-patent-camera-bag-c9qtp,Chanel,Vintage Quilted Patent Camera Bag,,Women,,,,,,,,,3.248,3.937,,0.787,,,,,"https://product-images.therealreal.com/CHA661086_1_enlarged.jpg, https://product-images.therealreal.com/CHA661086_2_enlarged.jpg, https://product-images.therealreal.com/CHA661086_3_enlarged.jpg, https://product-images.therealreal.com/CHA661086_4_enlarged.jpg, https://product-images.therealreal.com/CHA661086_5_enlarged.jpg",,,19.5,,,"Chanel Shoulder Bag
Vintage
Black Patent Leather
Interlocking CC Logo, Quilted Pattern & Chain-Link Accent
Gold-Tone Hardware
Chain-Link Shoulder Strap
Single Exterior Pocket
Leather Lining & Single Interior Pocket
Zip Closure at Top
Moderate scuffing, creasing and wear throughout exterior; moderate scratches and tarnishing at hardware; moderate wear at interior.",CHA661086,1795,"8.25""","10""",,"2""",,,,,
